"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene"
75.5063210189079,-1.13071398906567,0.192987964597912,-5.85898706907189,4.6569895369862e-09,1.56260626924035e-06,"ENSGALG00000006534"
209.335078826033,2.63881732107232,0.450976235526553,5.85134451262443,4.87615005601092e-09,1.57428739247839e-06,"ENSGALG00000004860"
72.1198746013924,1.60227685919646,0.273984212782526,5.84806271472384,4.97331059196248e-09,1.57428739247839e-06,"ENSGALG00000041978"
195.949050353358,1.15709923141999,0.199565847091451,5.79808242885242,6.70774820350181e-09,2.00956949303839e-06,"ENSGALG00000001740"
472.678413906513,-2.65315524902212,0.4611567784561,-5.75326087129107,8.75382419182029e-09,2.48920183840964e-06,"ENSGALG00000047199"
49.5221975968894,1.71999740774612,0.300280068300747,5.7279772762788,1.01635176358031e-08,2.74145974117883e-06,"ENSGALG00000008666"
194.82483142835,3.20605910871808,0.559931795701762,5.72580291622826,1.0294567782933e-08,2.74145974117883e-06,"ENSGALG00000009268"
194.15404660713,-3.57736197141532,0.633076619816101,-5.6507567321859,1.59743028182807e-08,4.06061936942871e-06,"ENSGALG00000023395"
230.580201450419,-1.07837290441759,0.192385103729367,-5.60528275585497,2.07915257405575e-08,5.12969746101959e-06,"ENSGALG00000018534"
102.078085276329,-2.57131172892093,0.472038514547972,-5.44724985287109,5.11545826228523e-08,1.15748921946787e-05,"ENSGALG00000052243"
669.589057900656,2.04584804875752,0.377604136596081,5.41797043644661,6.02793802197953e-08,1.33066731835198e-05,"ENSGALG00000035842"
178.39558196074,1.14290308897761,0.211383428872039,5.40677713043183,6.41689083307884e-08,1.39813217540992e-05,"ENSGALG00000012577"
4.57406166744298,-3.57980982007045,0.66345504017261,-5.3957082293611,6.82537838433512e-08,1.45702981607112e-05,"ENSGALG00000053053"
11.2811052662376,2.59784370793311,0.489268129600276,5.30965241912549,1.09834497478639e-07,2.19368257642754e-05,"ENSGALG00000022815"
310.0027532213,-2.72231052453283,0.514049453543874,-5.29581445085708,1.18487105366385e-07,2.28489444451935e-05,"ENSGALG00000002931"
301.56639675122,2.21450606225334,0.420976415416542,5.2604041014083,1.43739154972585e-07,2.67945755886118e-05,"ENSGALG00000027786"
9.7811037019084,2.64633734818687,0.505960058074737,5.23032857229211,1.69209022643435e-07,3.11958216800979e-05,"ENSGALG00000037064"
16.3845546241169,2.59748482350571,0.503579764629627,5.15804050509478,2.49547642800132e-07,4.31614515799774e-05,"ENSGALG00000021025"
37.7218990970139,1.56783353816963,0.304424195589744,5.15016073256712,2.60263319540323e-07,4.45554868564081e-05,"ENSGALG00000011633"
680.449709612774,3.1975989704384,0.622465193612953,5.13699240254494,2.79170237361679e-07,4.68363907221689e-05,"ENSGALG00000007538"
42.6518144924615,-4.87308420636876,0.951031399284321,-5.12399928123919,2.99122122121501e-07,4.91997239493375e-05,"ENSGALG00000002637"
962.316880553049,-2.29825650727099,0.449689656440845,-5.1107613314057,3.20863129192893e-07,5.16888923759111e-05,"ENSGALG00000030614"
